Notations cycliques des matrices de transition simples
Matrice de transition simple 591,"(2,4)(5,6)"
Matrice de transition simple 592,"(6,8)"
Matrice de transition simple 593,"(5,6)"
Matrice de transition simple 594,"(3,5,7,4)"
Matrice de transition simple 595,"(5,6)"
Matrice de transition simple 596,"(5,7)"
Matrice de transition simple 597,"(2,4)(5,6)"
Matrice de transition simple 598,"(5,7)"
Matrice de transition simple 599,"(7,8)"
Matrice de transition simple 600,"(3,4)(5,7)"
Matrice de transition simple 601,"(5,6)"
Matrice de transition simple 602,"(5,7)"
Matrice de transition simple 603,"(3,7,8,4)"
Matrice de transition simple 604,"(6,8)"
Matrice de transition simple 605,"(5,6)"
Matrice de transition simple 606,"(2,4)(5,7)"
Matrice de transition simple 607,"(5,6)"
Matrice de transition simple 608,"(6,8)"
Matrice de transition simple 609,"(1,2)(5,6)"
Matrice de transition simple 610,"(6,8)"
Matrice de transition simple 611,"(7,8)"
Matrice de transition simple 612,"(1,3,8,6)"
Matrice de transition simple 613,"(5,6)"
Matrice de transition simple 614,"(6,8)"
Matrice de transition simple 615,"(3,4)(7,8)"
Matrice de transition simple 616,"(6,8)"
Matrice de transition simple 617,"(5,6)"
Matrice de transition simple 618,"(1,3)(6,8)"
Matrice de transition simple 619,"(5,6)"
Matrice de transition simple 620,"(5,7)"
Matrice de transition simple 621,"(1,2,8,7)"
Matrice de transition simple 622,"(5,7)"
Matrice de transition simple 623,"(5,6)"
Matrice de transition simple 624,"(1,3)(6,8)"
Matrice de transition simple 625,"(7,8)"
Matrice de transition simple 626,"(6,8)"
Matrice de transition simple 627,"(3,4)(7,8)"
Matrice de transition simple 628,"(5,7)"
Matrice de transition simple 629,"(5,6)"
